Time,x,y,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2024-02-20 18:07:20.082385,198,56,453,-831.92,422.36,306.71,15802.50,16275.00,6177.50
2024-02-20 18:07:20.085664,199,55,449,-827.40,433.59,309.03,-367.50,18427.50,8155.00
2024-02-20 18:07:20.100836,199,56,432,-825.09,439.44,312.32,-15715.00,21332.50,8592.50
2024-02-20 18:07:20.106923,199,56,424,-823.99,436.64,315.49,-26285.00,16362.50,9537.50
2024-02-20 18:07:20.119387,199,56,0,-823.50,426.76,322.32,-39532.50,13807.50,11830.00
2024-02-20 18:07:20.125689,199,57,420,-823.99,413.95,326.72,-50067.50,8120.00,13457.50
2024-02-20 18:07:20.137997,199,57,443,-827.28,400.28,328.18,-50557.50,-315.00,12425.00
2024-02-20 18:07:20.144308,199,57,411,-832.28,384.79,327.57,-46725.00,-10412.50,8977.50
2024-02-20 18:07:20.156516,199,58,408,-837.90,366.85,327.45,-41912.50,-20755.00,7577.50
2024-02-20 18:07:20.163387,199,58,408,-843.39,350.26,328.91,-27737.50,-26897.50,6755.00
2024-02-20 18:07:20.169744,199,59,406,-850.46,339.28,330.86,-12092.50,-31482.50,4077.50
2024-02-20 18:07:20.181630,199,60,0,-859.25,333.79,338.67,1872.50,-26617.50,735.00
2024-02-20 18:07:20.187287,199,61,405,-866.93,330.13,348.19,7787.50,-12722.50,1942.50
2024-02-20 18:07:20.199529,198,62,408,-871.69,331.60,347.21,14175.00,-280.00,5075.00
2024-02-20 18:07:20.204376,197,63,0,-873.40,339.77,336.96,15435.00,5495.00,5372.50
2024-02-20 18:07:20.218438,196,64,412,-874.37,353.56,323.30,17062.50,7910.00,4165.00
2024-02-20 18:07:20.224314,196,65,418,-877.55,372.83,310.86,16590.00,10710.00,-1855.00
2024-02-20 18:07:20.235569,195,66,423,-881.94,393.45,300.61,20212.50,13877.50,-11795.00
2024-02-20 18:07:20.243222,194,67,441,-885.23,408.21,292.80,23782.50,14227.50,-21962.50
2024-02-20 18:07:20.254542,192,67,453,-886.70,413.34,290.24,30852.50,16222.50,-26232.50
2024-02-20 18:07:20.260718,190,68,533,-884.62,411.02,290.12,42770.00,18602.50,-25900.00
2024-02-20 18:07:20.272685,-46,183,0,-879.99,405.04,292.07,50295.00,17902.50,-21490.00
2024-02-20 18:07:20.277243,-46,193,0,-874.74,402.23,293.04,55177.50,17447.50,-17307.50
2024-02-20 18:07:20.285591,-46,198,0,-873.28,394.06,289.87,63455.00,6772.50,-19600.00
2024-02-20 18:07:20.285591,-46,181,0,-872.30,377.59,297.56,53497.50,3237.50,-13352.50
2024-02-20 18:07:20.300598,-46,222,0,-868.27,361.12,311.71,64365.00,2450.00,-6615.00
