x,y,pressure,roll,pitch,yaw
127,72,521,-1.947156004542559,-0.4419987144393333,-2.9617170884099813
127,71,476,-3.036212769466341,-0.19351657714175505,2.659555442116957
127,71,0,2.9459849249406767,-0.29665236192945316,2.0508906381107717
128,71,440,3.061371801273757,-0.30199207844521064,1.5540628657670887
128,72,425,-3.1119457002898767,-0.24917861492000415,1.286379748800927
129,73,402,3.0889831717188514,-0.4737461064502688,0.9679236905912946
130,74,403,2.7675803467983244,-1.0824401824673167,0.9528598275985226
131,72,0,-2.8495852620490303,-1.236644594617357,-0.11671061509059648
132,78,406,-2.1971138737404554,-1.059271717078258,-1.263388368510975
134,81,398,-2.240344957509988,-0.8369135320501406,-1.4954670770787093
135,84,398,-2.4196539825344345,-0.8094822618234095,-1.3038274175237632
137,88,417,-2.242716906596583,-1.0001313069757993,-1.3367039389903377
139,92,385,-1.5225048489803596,-1.1226168770938911,-1.9623187285408825
140,96,394,-0.26012607954403555,-0.7961736445705601,-2.9369170565298868
141,100,402,0.785780985847162,-0.06165275352994202,-3.0604428816200953
141,103,399,2.7303145709248846,0.16419347244550414,-2.1027938911758093
142,106,398,-3.0741507805296537,-0.08042648812305064,-1.994631675051638
143,104,0,-2.8981746029868813,-0.15536665073165784,-2.1534175222589766
143,111,407,-2.8767421882495334,-0.1278972370719056,-2.350115020092084
143,113,420,-2.8349931059340676,-0.1080511191564532,-2.541248571077852
143,115,407,-2.454810594213025,-0.017265618804754794,-3.1288569856220727
142,115,401,1.6190737328843694,1.1896981301544907,-1.9246425175175534
140,115,390,-2.834831516399845,1.2928294133858063,0.38346373705031195
139,116,402,-2.6980761527009722,0.993768669901323,0.7703509261796138
136,115,0,-2.621193037598119,1.0432873118075103,0.8551208762920015
132,114,435,-2.750489714944963,0.8829717597026805,0.7807792002851826
128,112,431,-2.7664239968916373,0.804574686244372,0.8261664451824838
125,110,427,-2.833096532435261,0.6810607357781329,0.8120310109144485
120,107,468,-2.972771877098787,0.41018158951581585,0.7471807442642232
115,103,0,-3.1237475043713006,0.03400524989058872,0.6600266896208611
110,98,438,3.039689941279598,-0.33038331646472396,0.6302157203346884
105,94,419,2.8641021367690707,-0.7212373265552817,0.7282660618816607
100,90,436,2.3622231278556676,-1.0780344526418422,1.2173679731214453
95,85,423,1.1305436076970794,-1.0507357456892745,2.447902269170937
91,78,0,0.6014601028184389,-0.344504329544788,3.041444340972705
88,74,440,0.5376069360117846,0.21669847532679698,-3.075933109768911
83,70,427,0.45766957410513315,0.5659939448941403,-3.0006109231672795
80,66,428,0.34969067789086516,0.7770752748293022,-2.991302545862115
77,63,427,0.31301084601830204,0.7757290839933906,-3.0074580706818144
76,61,420,0.16209101655423558,1.1105642357564647,-3.0353160226477796
74,59,419,-0.2829262498454033,1.3691191480187122,2.91639225405537
73,58,424,-1.8577621827853412,1.4252503175131943,1.4344785496440693
73,58,415,-2.734005026923687,0.9886987335343745,0.7489365690215881
73,58,414,-3.0448544710451375,0.38106447358262885,0.5748695080479839
73,59,411,0.1607147913361174,-0.5282762282718922,3.061057779747626
74,61,396,-0.7320245406977021,1.1547508155450708,2.633626162991837
73,64,407,-2.8181236441926747,0.9545580728241408,0.5896970871918712
74,65,397,-2.9715471457434592,0.44711955659394065,0.6902474356793775
75,68,395,-2.9613912908431175,0.4867334703897162,0.6785900304413904
76,72,385,-2.925951236942563,0.4783942050219897,0.818440722486933
77,77,386,-2.9639437924816097,0.35549551414333364,0.8986572822529588
78,81,382,-3.061697452987686,0.16250619648688724,0.8636228524446773
79,85,371,3.1378937212562694,-0.02224234875120735,0.7543364625583476
81,88,0,3.0871096531441173,-0.18960589637582992,0.6124385393151152
81,94,371,3.065113963350861,-0.31275833793530505,0.5162662701557366
82,97,364,3.049506694226165,-0.4178740274736368,0.46475989068831636
83,100,366,3.0043555209440735,-0.5836155237711782,0.49001530857799647
84,103,356,2.8191364827276844,-0.8921106061189794,0.7191429822690457
85,104,0,3.0432692022542036,-0.2229137728270956,0.4456886435751758
86,108,366,2.760097241989581,-0.8303259421945456,0.792659414111784
87,110,0,2.1939745763164553,-0.9909235472689797,1.501318967523312
88,112,370,2.0329852244453495,-0.5477789931310851,2.2755683219536254
89,114,374,2.1712553047234415,-0.296443669780098,2.5750734880150086
89,116,372,2.221835130219602,-0.16940618207347635,2.7855645573304497
90,118,390,1.7981997135253385,-0.2554822660371249,2.8031505658382985
91,120,419,0.4158335521260311,-0.5397118494434685,3.006776006995923
92,113,0,-0.9200128301324374,-0.6874622104957797,-2.8060926320407873
-46,191,0,-1.6807366795589749,-0.5402581293760916,-2.5549890252809644
-46,196,0,-1.7826771589953339,-0.20096780863937774,-2.906103982243077
-46,193,0,0.8410277353940521,0.9642606345340938,-2.6959724055951733
-46,121,0,-0.4981048058008596,0.8569976190005586,2.89131629999984
-46,193,0,-1.756391857783162,0.7102658206624134,2.276568097049369
-46,193,0,-2.4887511975262546,0.6649052176435417,1.51337875796731
-46,122,0,-2.9749815802619946,0.4388783466139103,0.6509886778609326
-46,193,0,-3.035460783329802,0.6991023829889351,0.24915602766953462
-46,196,0,2.98168975575355,1.2300518408128256,-0.24699709351968874
-46,215,0,2.3595043478240543,1.3400080877210845,-0.9767693399676103
-46,213,0,2.6865773493281386,1.152974536107967,-0.7056629552256484
-46,195,0,2.8655726838084896,0.8192671438296842,-0.6535665875233615
-46,192,0,2.9254064354156273,0.5136707441362262,-0.8485467919246446
-46,194,0,2.702762224904235,0.48659695196876857,-1.5268458364568818
-46,211,0,2.642978079090192,0.2852063630410182,-2.1939729637277794
98,126,503,-3.11856753215911,0.03098426262857392,2.800161902419302
99,126,454,-2.6683498886370227,0.5554435350182202,1.455266289245488
99,125,437,-2.4438191741442292,1.2381224525675325,0.9628943479104656
99,126,435,2.445305353088239,1.5319236644876273,-0.7075414485742988
99,126,454,1.9379297955232064,1.3389452411316922,-1.413659952184048
99,126,427,1.719358007899136,0.9592239980444004,-2.036898617584138
99,128,404,1.7112060733425676,0.4171178994125195,-2.6430285216734095
99,124,0,1.8929086680460812,-0.04764551573688902,3.0979485212373046
99,129,393,2.3854400061853895,-0.2818756486415709,2.4878424438828914
100,129,392,2.8320750366537206,-0.21453475124615246,1.9944071950158486
100,130,394,3.020573688716344,-0.1177181771198871,1.7115460544700039
102,132,405,3.121238606616082,-0.037831816548088155,1.4118810300513294
103,133,403,3.0781337565028264,-0.1204536146151707,1.1153030084017004
105,133,394,3.1089026152985713,-0.1154325808772777,0.7308979511199054
107,135,393,-3.091013822562752,0.3802672484560531,0.20042843764983168
109,137,413,2.4457435489960946,1.1480788279923715,-1.0418746231137042
110,138,402,1.2933442212231243,0.7606175729309815,-2.569665366159348
112,139,0,1.379017290348183,0.3949172322845147,-2.829409225143328
114,141,398,2.1186652508547144,0.311792094032389,-2.6138927719096157
115,140,405,2.7336422209759093,0.17367803764150294,-2.376122333873213
116,141,408,2.959720188294127,0.1004047479115277,-2.190376552947112
118,141,412,2.8869951523419863,0.15232926258971968,-2.1063286645707895
119,140,410,2.649581373230301,0.3281718452887068,-1.998151872885414
120,139,420,2.349096316836665,0.6073124503064953,-1.8718542207384217
121,138,422,2.2103816949627166,0.9149103065445257,-1.6062439974020861
120,136,414,1.7543230329228399,1.1140919100368272,-1.871563156210694
120,134,412,0.8467714744428136,0.9441085838594108,-2.7036249430482737
118,131,415,0.3349854641306504,0.7852323699300027,-3.016000272063683
116,127,0,0.03065244257304703,0.5460517555848244,3.1353633523151134
115,123,0,-0.152344011302007,0.08840380874139286,3.1192288468910134
113,124,409,-0.33369830780521764,-0.38382568136157813,-3.092707377854681
111,122,406,-0.3874617357998942,-0.6817080833801498,-3.0204679838378015
109,120,409,-0.4330500111705135,-1.0361124422495809,-2.9145179232930354
106,119,0,-1.795853798442058,-1.2188463059100665,-1.7347099836279825
104,118,393,-2.539230278662238,-0.8500730807857865,-1.246871726927956
101,118,384,-2.7858458432538935,-0.5155638081871973,-1.2635216887497345
99,118,382,-2.7619819079974386,-0.4643696585125511,-1.4336762013721012
97,118,374,-2.4504027411086433,-0.5983317179925911,-1.773561803744842
96,119,378,-1.8040460943890528,-0.5579349278803608,-2.479158473018309
95,120,366,-1.3911340451450753,-0.13225662675942446,-3.061456347921522
94,122,359,-0.7288280403859151,0.7952703262253611,2.7834895979911565
93,125,367,-1.7618648379383228,1.0732102607705472,1.8058285159904646
93,128,362,-2.663577705790714,0.3455917129643439,1.6311284099651793
93,130,364,1.3317188858253934,-0.45726077201967397,2.8079041483035554
93,134,358,1.1336131704376822,-0.1794793091458568,3.0409455263840597
94,136,367,1.156026396922501,0.008197964027695319,-3.126384200472601
95,140,359,1.1669906635670069,0.0540785196731371,-3.0982674132392707
96,143,372,1.1307116243296609,0.03369415961672034,-3.1136085793636967
98,145,378,1.102627970373321,0.11534271601220795,-3.064623295226774
100,154,0,1.1206991632189267,0.2420140760878402,-2.9833133013386415
102,153,0,1.190536448197764,0.35100300239554716,-2.89619755339486
105,157,416,1.2418539151525694,0.44802112943441313,-2.8115332541627893
106,160,458,1.201730893200746,0.39115532254635077,-2.864430905636112
-46,218,0,1.0756363639685063,0.249496969900201,-2.982859207888407
-46,198,0,0.9504164812464231,0.1853616977664728,-3.0331392007516103
-46,212,0,0.9422158281094541,0.26719605383269435,-2.985570547059267
-46,129,0,1.0464032588725742,0.4006721082569546,-2.8676588695758816
-46,196,0,2.5077157627911295,-0.5467411939125235,1.4947861434549778
-46,195,0,1.3162031012113333,-0.13469706086982808,3.00474922330946
-46,193,0,1.2315127984327754,-0.033737490684936956,3.10322769662349
-46,195,0,0.9933272238812892,-0.08156213930406307,3.08861967098634
-46,195,0,0.772846901412963,-0.0036414913303424922,3.1335106378018405
-46,192,0,0.7733081783195448,0.1669146846967976,-3.079157895462756
-46,194,0,0.6697541170083577,0.3719418973959302,-3.0160671121394054
-46,195,0,0.5630795461281037,0.5992262685231232,-2.9683160843335954
-46,195,0,0.45752196712596205,0.9260559932162905,-2.9155624294034284
-46,187,0,0.2504392700602581,1.3354577493774824,-2.9510477384399363
-46,119,0,-2.7269340978287637,1.3879383498673463,0.48418857360709344
-46,208,0,-2.8860061515179662,1.061165179993971,0.41322967674252165
-46,132,0,-2.9984384133912956,0.7451842550431981,0.32297283151647027
-46,195,0,-3.118196112605235,0.04813152588380623,-0.05341125138130754
-46,125,0,-1.4483350462226414,-1.1253221999295993,-2.0790682692104063
-46,195,0,-0.5120425133365583,0.3754838804755271,3.0652548587007744
-46,193,0,-0.17802025190611226,1.0071681964441588,3.057990094465599
-46,195,0,-0.9140191589751191,1.0564863707037175,2.5964716779661123
-46,121,0,-1.7271811943857283,1.117512218281457,1.8943150226758472
-46,193,0,-2.3109258377343096,1.0329507481889035,1.337026818297968
-46,195,0,-2.56039771838683,0.988434615080236,1.0292657268408618
-46,196,0,-3.059884212723775,0.6494619049698915,0.2696388443334986
-46,194,0,-3.058385593768345,-0.33305823852227046,-0.5549904297453091
-46,195,0,0.491716503125408,-1.3715613228880208,2.718288279126669
-46,196,0,-0.07842799789872118,-0.7114339485201613,-3.130105621122153
-46,251,0,-1.976485760287365,-0.025383517520520617,-3.1368759497416616
-46,195,0,-2.9110708485285564,0.08403480638619466,2.3356726708898696
-46,194,0,3.0490731594970373,-0.0764050856789578,1.9229856660070277
-46,193,0,2.893765356882115,-0.1900486546349333,1.885346712275551
-46,123,0,2.7795443958408277,-0.2408417310690324,2.005728791598663
