x,y,pressure,roll,pitch,yaw
162,103,419,-2.499911566605211,-0.4470784304093664,-1.6392207730112538
162,103,401,3.130664846694536,0.49263478411659073,-0.5517069438498658
162,104,388,-2.2180404196478287,1.0927231627752916,1.1989621863415638
163,104,387,-1.8939024248569665,0.4727661433146992,2.362181127858829
164,103,385,-1.996245825925551,0.0632169724177779,2.9167752987923192
164,103,369,-2.143858042399867,0.02934967634709878,2.9663015393772616
165,103,356,-2.156657560903553,-0.17008078394029258,-2.9373207642261385
167,103,352,-2.0165939055806974,-0.3658282421899437,-2.6643855809745203
168,101,353,-2.1197258090926256,-0.3122496799585107,-2.6826486616836878
168,102,355,-2.2484058399833784,-0.2433286107909242,-2.7201186691516295
169,101,358,-2.3636922174355597,-0.22512169653278827,-2.663468957700001
170,95,0,-2.301351590601292,-0.12421976406512429,-2.9058237577699444
170,98,396,-2.2701893432173406,-0.06622318129456496,-3.0300851305071212
170,97,395,-2.1556744794036944,-0.03164713901875906,-3.1038561873582315
169,95,400,-1.9303882165673802,-0.02338983994573348,-3.1216741486850013
168,80,0,-1.7437824846144276,0.0005024215571872478,3.1311086035252313
165,89,397,-1.349199542480941,-0.1709876643831273,-3.014742606704321
162,87,404,-2.6522439357427956,-0.015220239980878758,-3.021757418231637
157,83,406,2.9241877329689854,-0.6781862232062092,0.6326841544017043
150,80,390,3.125041513745553,-0.5563141070841817,0.10050347037910269
144,76,391,-2.57501294596368,-0.7428198725177153,-1.2437736120678256
137,73,393,-2.3725185814198673,-0.21883984417364766,-2.5562361622964254
129,69,378,-2.48955710798927,0.13382181133087506,2.815715946494508
122,65,0,-2.932983505882595,0.22144670922868642,1.6078383450666869
114,75,0,-3.0735321839874645,0.16542683236553213,0.8732886235890508
108,61,387,-3.0653477977701913,0.2962492000057583,0.5375373360557576
101,59,354,-3.019635498892006,0.7773122830191319,0.3080432490789926
94,58,348,3.1267844710464114,1.137162401316731,-0.015483726382891862
89,58,356,1.9770033776703904,1.3770331304586656,-1.3440396102159307
85,58,380,1.015040771982357,1.1160832873459972,-2.468704274821092
82,58,402,0.9356400312141643,0.7319459340885935,-2.7547069556335986
78,58,401,1.048913642190092,0.16917566276163293,-3.039356580132115
76,63,0,1.323925745157444,-0.26792866452751596,2.9365990276033327
74,63,403,1.6190552345365732,-0.30369774174553726,2.828751463994445
73,66,388,1.8760641444922004,-0.44978113043332213,2.5442990811990245
73,70,384,2.1791042212138723,-0.5695429679598996,2.129441243771631
74,62,0,2.5724973131533893,-0.5470567583104821,1.6262844659627493
75,84,0,2.9991191424222357,-0.21021595930968742,1.23189403442868
78,81,372,-2.9197312427102,0.40043504487341797,0.9777263740292094
80,85,380,-2.3778644524331494,1.212504483195078,1.0404956349324914
83,89,390,-0.0351493803312811,1.2848472474470674,3.1090992594785973
85,91,421,0.31163685869669955,1.046138989355994,-2.965968032014606
89,96,472,0.5009929958433339,0.8905228003750125,-2.9034054548725576
-46,188,0,0.9252572828991358,0.8057757838710495,-2.729291911901196
-46,144,0,1.5870802402126356,0.9089491857603522,-2.232424249483155
-46,198,0,2.9879806797585737,0.16562111931074763,-1.600510024705613
-46,200,0,-2.7621194389324426,-0.44064355989890175,-1.375977240246013
-46,215,0,-2.8189884849349536,-0.49682012415763344,-1.096803668339841
-46,144,0,-3.011297346475841,-0.38018071813368676,-0.5766118574288179
-46,199,0,-3.07689811576901,0.3331081842483563,0.2582353200180507
-46,128,0,-2.0118436656901046,0.7336990962538079,2.0240578683581623
-46,137,0,-1.7215881966214808,0.43106979812596097,2.6273473762237383
-46,200,0,-1.5756480536612405,0.2520082228546165,2.8777456185096466
-46,201,0,-1.5013715568437822,0.20749563482435843,2.939431159626423
-46,123,0,-1.3888059100296692,0.12663022880561325,3.0277021505755597
-46,200,0,2.56598460149451,0.06200930676454846,-3.0469740209785314
-46,199,0,2.994504897269697,-0.9922782192789367,0.31970422663201165
-46,198,0,3.0482009830538748,-0.6715045988703965,0.3565188239702211
-46,200,0,-1.7188586245885187,-0.3649310275641705,-2.6726788983136385
-46,187,0,-2.085316264788436,-0.08230965791198219,-2.9476446585732723
-46,200,0,-2.7561362718481015,0.05121120374528344,3.0074216058501513
-46,199,0,2.7853799511448063,-0.14087963646993845,2.3023956823299656
-46,200,0,2.8475295940397363,-0.24817913635604857,1.6814023487138068
-46,202,0,3.0019783366120394,-0.1888150381310427,1.2066344911796423
-46,253,0,3.118897966606205,-0.03662276780855637,0.8390306238967198
-46,195,0,-3.0802843774781774,0.22358867087666,0.5766441601431007
113,132,435,-3.0813525302673406,0.37508346138168425,0.3403259006864629
113,131,430,-3.122203752164701,0.3988583927868864,0.12148237700801931
113,131,411,3.09633345747039,0.6721419053361111,-0.11092674082132141
113,131,393,2.7894340572297316,0.9473681181809456,-0.6509758007571166
113,129,0,1.8603288784777827,0.8256597264361323,-2.061662980558199
113,131,389,1.7711087998131747,0.091968039789803,-3.007673583675693
114,128,0,2.2713006108507243,-0.36698820054877723,2.413629819240648
