x,y,pressure,roll,pitch,yaw
172,134,423,-3.076205811603736,-0.8853686850793571,-0.13188636105239798
172,134,441,-2.5860613257194665,-1.3311587535853602,-0.6902052126782566
173,133,426,-0.25702651705186036,-0.9346934518496699,-3.0037907855762604
174,132,430,-0.15215607431706052,-0.3831235341655844,-3.1033078994583376
175,131,0,-0.25971213366953516,-0.8862329955966416,-3.0071548017085368
176,126,0,-0.37236059154085543,-0.2570038990370214,-3.079966946284846
177,130,410,-2.5041963069302686,-1.3546833544906653,-0.7629067152533301
178,130,410,-2.465311057538451,-1.3958791142448412,-0.7755001617660844
180,129,410,-3.07423943239435,-1.0416318655133998,-0.09392804943192319
181,129,411,-1.2813356755208916,-1.4261258293851722,-1.969488809217735
182,129,408,-2.77705617237812,-1.1778450871132837,-0.503603846247939
184,128,403,-3.0648034815898617,-0.8263219285413911,-0.1271896138931515
186,128,408,-0.29487201624237497,-1.072436471836756,-2.9095176098389697
188,128,407,-0.7329986659478033,1.5206339465254959,2.5087489184810816
190,128,0,3.1302444724363405,0.09336104670939908,0.03859157184163979
192,136,0,3.1270053643665814,-0.050753699167197935,0.028282259462220165
193,126,410,3.103338750283163,-0.09720342508976014,0.04299685652527039
194,125,402,-3.1064346542564483,0.028027754308597434,-0.011874165112458476
195,124,0,-3.1263958021968725,-0.00535270654676648,0.003950527554568802
196,124,0,-3.128892966098024,-0.012277099478981835,0.0043757987153998845
196,123,398,-3.087950550583814,0.06621935716938855,-0.007658938961643671
197,122,396,3.120279240983529,-0.06333021268066204,0.034300840873170986
197,121,402,3.1168640960063763,-0.0732960084936324,0.03573969086475075
198,120,404,3.016495066494526,-0.20425820656359386,0.1388833252235923
198,119,403,-3.102661915698576,0.031074468981347705,-0.013093931064129219
198,118,398,-3.121093556660882,0.0035870764195516463,3.666516659106149e-05
198,117,396,-3.1146721468167766,0.014211684423682145,-0.004525663197240017
197,116,392,3.1015946624357222,-0.07611442949874694,0.045066849563655115
197,115,0,3.1060454705862277,-0.08262600593861462,0.03717947541115139
197,114,397,3.0342425232585275,-0.17946944586869917,0.07981216154917682
196,113,394,-3.0829971304845523,0.05367746895622191,-0.04553758914831329
195,112,0,-3.111078315294701,0.016120339607141262,-0.0051009515830710075
194,110,386,-3.093242278265664,0.04728443662472345,-0.015912482664484317
193,108,399,3.0920511477350203,-0.10078760937297628,0.05565465014433791
191,107,391,3.0758278931929395,-0.15327516254683127,0.058655723944360534
189,105,383,0.5087613815308171,1.2363267493497923,2.510488400610706
187,103,387,-3.087064716093465,0.04930377005482353,-0.032548528624775794
185,101,379,-3.0990356893445856,0.038356242965848504,-0.029368515085266854
182,97,397,2.9759234962275056,-0.23345458657843204,0.1491490323425804
179,97,377,3.0694650817519924,-0.1284686196031323,0.06414402458019915
176,95,387,1.809350347219151,-0.5204480522748429,1.4052685922904398
173,93,369,-3.07769272091827,0.06278429876489924,-0.020587754216634307
169,92,382,-3.074894490813729,0.06558734127007719,-0.021405750645469183
166,90,379,3.025730097261294,-0.22142848033923107,0.104148373689408
163,89,376,2.8358696238082692,-0.4019394858232172,0.298193862181534
161,88,364,-3.0480916901126265,0.12848557208840472,-0.044598236272395786
158,87,382,-2.9998690659972693,0.23596741537893715,-0.10463959509843433
156,88,0,2.9335210192139005,-0.33581880448649737,0.21534236599929588
153,86,0,-2.9700843756672257,0.3411767526907717,-0.20565324888762673
150,94,0,-2.9604773478015853,0.30319342996622556,-0.111156457147438
147,99,0,2.8595891563910145,-0.3357136748695897,0.3562879261077689
144,88,374,-2.9567704503647154,0.28488158773683875,-0.1547332225018508
141,88,372,-2.866803550728544,0.8182708490678002,-0.3794204938923672
137,89,367,2.2339744903328285,-0.577998003854796,0.9636962406292446
134,89,360,-2.9662437761978864,0.35084657608840336,-0.2106431776895557
